11671	3
0.09526	0.645	0
0.215014	0.0952352	0
0.174964	0.904726	0
0.635	0.90474	0
0.52	0.9134	0
0.0952468	0.215012	0
0.545	0.90474	0
0.09526	0.495	0
0.09526	0.555	0
0.595	0.09526	0
0.086812	0.850041	0
0.90474	0.495	0
0.9134	0.36	0
0.90474	0.605	0
0.124906	0.904788	0
0.09526	0.375	0
0.09526	0.505	0
0.655	0.90474	0
0.90474	0.425	0
0.305	0.0952601	0
0.0952619	0.755001	0
0.0952599	0.735	0
0.864067	0.905025	0
0.45	0.0866	0
0.9134	0.37	0
0.90495	0.834549	0
0.0866001	0.7	0
0.0952601	0.675	0
0.913313	0.150144	0
0.0953055	0.795006	0
0.665	0.90474	0
0.61	0.0866	0
0.42	0.9134	0
0.38	0.0866	0
0.0867901	0.860022	0
0.90474	0.275	0
0.90474	0.335	0
0.43	0.9134	0
0.144772	0.0950849	0
0.90474	0.635	0
0.555	0.90474	0
0.745	0.904736	0
0.09526	0.435	0
0.104291	0.903902	0
0.809985	0.913379	0
0.0952601	0.745	0
0.90474	0.705	0
0.09526	0.395	0
0.0866	0.58	0
0.90474	0.445	0
0.759999	0.913398	0
0.395	0.09526	0
0.0866	0.42	0
0.565	0.90474	0
0.265001	0.0952602	0
0.57	0.0866	0
0.47	0.0866	0
0.0952663	0.765003	0
0.9134	0.48	0
0.595	0.90474	0
0.174959	0.0952273	0
0.405	0.90474	0
0.904764	0.804956	0
0.90474	0.325	0
0.525	0.09526	0
0.445	0.90474	0
0.09526	0.595	0
0.0952745	0.775005	0
0.0962634	0.11448	0
0.134641	0.0950388	0
0.325	0.09526	0
0.164906	0.0952237	0
0.90474	0.295	0
0.904718	0.214993	0
0.90474	0.285	0
0.245004	0.0952562	0
0.09526	0.405	0
0.0952601	0.685	0
0.09526	0.345	0
0.455	0.90474	0
0.09526	0.655	0
0.47	0.9134	0
0.485	0.09526	0
0.235008	0.0952511	0
0.0960973	0.884862	0
0.0952438	0.185033	0
0.0952602	0.715	0
0.495	0.90474	0
0.355	0.09526	0
0.90474	0.255	0
0.0953149	0.805003	0
0.09526	0.475	0
0.09526	0.615	0
0.905074	0.108244	0
0.255002	0.0952592	0
0.09526	0.535	0
0.883735	0.904964	0
0.905457	0.0996924	0
0.90474	0.555	0
0.904467	0.135513	0
0.11056	0.0865986	0
0.90474	0.535	0
0.225011	0.0952443	0
0.585	0.09526	0
0.904099	0.116672	0
0.515	0.09526	0
0.0949922	0.0942675	0
0.09526	0.445	0
0.124563	0.0950641	0
0.904595	0.175032	0
0.90474	0.645	0
0.9134	0.41	0
0.90474	0.565	0
0.09526	0.385	0
0.545	0.09526	0
0.0955894	0.845074	0
0.784991	0.904734	0
0.09526	0.545	0
0.90474	0.375	0
0.90474	0.345	0
0.0951393	0.874719	0
0.365	0.09526	0
0.8961	0.799963	0
0.39	0.89608	0
0.89608	0.72	0
0.21003	0.10387	0
0.103915	0.230008	0
0.74	0.10392	0
0.89608	0.28	0
0.525	0.90474	0
0.104375	0.140234	0
0.789996	0.103926	0
0.904611	0.15516	0
0.575	0.90474	0
0.896258	0.829604	0
0.32	0.89608	0
0.605	0.09526	0
0.505	0.09526	0
0.625	0.09526	0
0.0953689	0.825011	0
0.475	0.90474	0
0.3	0.896079	0
0.0930367	0.0856921	0
0.814956	0.904688	0
0.90474	0.395	0
0.103921	0.26	0
0.89608	0.71	0
0.896079	0.75	0
0.46	0.0866	0
0.7	0.10392	0
0.105869	0.10896	0
0.09526	0.575	0
0.120064	0.896209	0
0.769998	0.913398	0
0.893963	0.90409	0
0.68	0.10392	0
0.09526	0.635	0
0.34	0.89608	0
0.179946	0.896071	0
0.89608	0.7	0
0.6	0.89608	0
0.09526	0.485	0
0.56	0.0866	0
0.89608	0.61	0
0.239996	0.896072	0
0.09526	0.455	0
0.09526	0.585	0
0.10392	0.51	0
0.10392	0.52	0
0.71	0.896079	0
0.10392	0.75	0
0.10392	0.3	0
0.895905	0.189985	0
0.89608	0.31	0
0.14989	0.896074	0
0.904739	0.245	0
0.0994497	0.894534	0
0.505	0.90474	0
0.219995	0.896072	0
0.259997	0.896076	0
0.0956547	0.855061	0
0.896086	0.789984	0
0.130049	0.896349	0
0.635	0.09526	0
0.896079	0.27	0
0.10392	0.240002	0
0.89608	0.779996	0
0.69	0.10392	0
0.67	0.10392	0
0.103892	0.210028	0
0.73	0.10392	0
0.104192	0.150202	0
0.849934	0.103906	0
0.904599	0.165083	0
0.103921	0.27	0
0.09526	0.665	0
0.898152	0.0974198	0
0.09526	0.565	0
0.0952886	0.785007	0
0.72	0.896078	0
0.275	0.0952604	0
0.103924	0.760002	0
0.72	0.10392	0
0.89608	0.53	0
0.09526	0.365	0
0.09526	0.625	0
0.839974	0.103992	0
0.89608	0.59	0
0.10392	0.31	0
0.53	0.10392	0
0.159885	0.896048	0
0.435	0.90474	0
0.103921	0.25	0
0.09526	0.465	0
0.103902	0.180078	0
0.10392	0.33	0
0.189974	0.896078	0
0.819997	0.103967	0
0.105082	0.119811	0
0.279999	0.896078	0
0.104053	0.160145	0
0.615	0.09526	0
0.104608	0.130155	0
0.89608	0.6	0
0.0953304	0.815002	0
0.809996	0.103944	0
0.139946	0.896186	0
0.68	0.89608	0
0.37	0.89608	0
0.9134	0.47	0
0.229996	0.896072	0
0.269998	0.896077	0
0.38	0.89608	0
0.289999	0.896079	0
0.10388	0.190053	0
0.904591	0.145274	0
0.31	0.89608	0
0.103959	0.170097	0
0.10392	0.28	0
0.89608	0.66	0
0.87043	0.104006	0
0.779998	0.103924	0
0.829992	0.103991	0
0.896168	0.894742	0
0.103883	0.200036	0
0.89608	0.58	0
0.69	0.89608	0
0.103907	0.220014	0
0.896079	0.769999	0
0.33	0.89608	0
0.35	0.89608	0
0.7	0.89608	0
0.896926	0.858059	0
0.10392	0.32	0
0.799996	0.103931	0
0.769999	0.103923	0
0.89608	0.68	0
0.169918	0.896057	0
0.76	0.103921	0
0.66	0.10392	0
0.75	0.103921	0
0.36	0.89608	0
0.73	0.896076	0
0.199989	0.896079	0
0.249997	0.896074	0
0.897448	0.885466	0
0.89617	0.819812	0
0.896596	0.848763	0
0.89608	0.74	0
0.89608	0.69	0
0.61	0.89608	0
0.10392	0.49	0
0.89608	0.62	0
0.48	0.89608	0
0.896034	0.20999	0
0.555	0.09526	0
0.819892	0.895961	0
0.844691	0.904704	0
0.53	0.89608	0
0.89608	0.5	0
0.62	0.89608	0
0.104295	0.840056	0
0.58	0.89608	0
0.6	0.10392	0
0.774995	0.904736	0
0.159807	0.10385	0
0.789974	0.896065	0
0.65	0.10392	0
0.41	0.10392	0
0.904738	0.234999	0
0.425	0.09526	0
0.89608	0.52	0
0.54	0.89608	0
0.904733	0.224997	0
0.102851	0.878672	0
0.09526	0.355	0
0.829816	0.895912	0
0.27	0.103921	0
0.200029	0.103855	0
0.515	0.90474	0
0.10392	0.64	0
0.36	0.10392	0
0.59	0.89608	0
0.103984	0.790009	0
0.89608	0.33	0
0.10392	0.47	0
0.896079	0.76	0
0.895607	0.130772	0
0.0955177	0.864953	0
0.65	0.89608	0
0.415	0.90474	0
0.105734	0.0972469	0
0.10392	0.39	0
0.89608	0.43	0
0.31	0.10392	0
0.895983	0.199983	0
0.10392	0.73	0
0.220026	0.103887	0
0.89608	0.38	0
0.0952602	0.695	0
0.44	0.89608	0
0.190016	0.103846	0
0.345	0.09526	0
0.106124	0.886675	0
0.10392	0.48	0
0.209993	0.896075	0
0.71	0.10392	0
0.80498	0.904713	0
0.90474	0.355	0
0.385	0.09526	0
0.10392	0.55	0
0.149705	0.103738	0
0.868198	0.896652	0
0.55	0.89608	0
0.74	0.896074	0
0.09526	0.425	0
0.90474	0.455	0
0.89608	0.29	0
0.10392	0.739999	0
0.754999	0.904736	0
0.4	0.10392	0
0.09526	0.415	0
0.10392	0.56	0
0.56	0.89608	0
0.285	0.0952603	0
0.10392	0.5	0
0.575	0.09526	0
0.475	0.09526	0
0.854428	0.904817	0
0.139585	0.103478	0
0.89608	0.54	0
0.10392	0.37	0
0.90474	0.485	0
0.179986	0.103847	0
0.4	0.89608	0
0.89608	0.32	0
0.54	0.10392	0
0.425	0.90474	0
0.445	0.09526	0
0.10392	0.6	0
0.103933	0.770005	0
0.0952602	0.705	0
0.860004	0.103796	0
0.10392	0.29	0
0.260001	0.10392	0
0.101402	0.0867578	0
0.89608	0.3	0
0.10392	0.4	0
0.896122	0.809921	0
0.10392	0.61	0
0.896079	0.26	0
0.10392	0.68	0
0.10392	0.34	0
0.45	0.89608	0
0.10392	0.65	0
0.5	0.10392	0
0.465	0.90474	0
0.49	0.10392	0
0.67	0.89608	0
0.240009	0.103913	0
0.890793	0.100888	0
0.295	0.0952602	0
0.49	0.89608	0
0.10392	0.38	0
0.896399	0.839252	0
0.250003	0.103918	0
0.89608	0.73	0
0.104008	0.800005	0
0.89608	0.67	0
0.894068	0.111042	0
0.90474	0.365	0
0.88194	0.104982	0
0.10392	0.53	0
0.877533	0.896938	0
0.898487	0.104045	0
0.230017	0.103902	0
0.115453	0.0941479	0
0.435	0.09526	0
0.59	0.10392	0
0.895001	0.120997	0
0.897369	0.867184	0
0.52	0.10392	0
0.10392	0.44	0
0.12906	0.103495	0
0.895843	0.180009	0
0.89608	0.65	0
0.90474	0.415	0
0.897743	0.876247	0
0.89608	0.57	0
0.89608	0.63	0
0.565	0.09526	0
0.104112	0.82999	0
0.89608	0.39	0
0.64	0.89608	0
0.89608	0.34	0
0.32	0.10392	0
0.89608	0.44	0
0.10392	0.72	0
0.35	0.10392	0
0.799966	0.89605	0
0.89608	0.55	0
0.10392	0.67	0
0.10392	0.43	0
0.864751	0.112147	0
0.88742	0.595	0
0.112578	0.744997	0
0.335	0.09526	0
0.335	0.88742	0
0.112569	0.225017	0
0.365	0.88742	0
0.52	0.89608	0
0.61	0.10392	0
0.88788	0.843933	0
0.89608	0.51	0
0.825003	0.112671	0
0.169914	0.103855	0
0.51	0.10392	0
0.10392	0.54	0
0.779986	0.896072	0
0.112579	0.175176	0
0.42	0.10392	0
0.814993	0.112628	0
0.88742	0.705	0
0.294999	0.887419	0
0.375	0.09526	0
0.715	0.11258	0
0.465	0.09526	0
0.585	0.88742	0
0.90474	0.405	0
0.104202	0.86996	0
0.455	0.09526	0
0.225037	0.112543	0
0.887694	0.834414	0
0.10392	0.63	0
0.28	0.103921	0
0.764998	0.904736	0
0.886937	0.896474	0
0.844974	0.112724	0
0.11258	0.295	0
0.174888	0.887413	0
0.113343	0.135607	0
0.10998	0.895646	0
0.37	0.10392	0
0.103954	0.780008	0
0.595	0.88742	0
0.896064	0.219997	0
0.685	0.11258	0
0.895849	0.140513	0
0.274998	0.887417	0
0.10392	0.46	0
0.112523	0.205062	0
0.11258	0.515	0
0.887222	0.19498	0
0.88742	0.315	0
0.43	0.89608	0
0.63	0.10392	0
0.10392	0.57	0
0.104588	0.850162	0
0.57	0.89608	0
0.715	0.887417	0
0.104678	0.860179	0
0.887431	0.79498	0
0.125305	0.888113	0
0.64	0.10392	0
0.887419	0.274999	0
0.79499	0.112592	0
0.11258	0.235005	0
0.887421	0.784992	0
0.858851	0.896253	0
0.89608	0.64	0
0.385	0.88742	0
0.215051	0.112516	0
0.675	0.11258	0
0.11258	0.485	0
0.5	0.89608	0
0.895823	0.170068	0
0.735	0.11258	0
0.113122	0.145474	0
0.204984	0.887416	0
0.254995	0.887411	0
0.112582	0.264999	0
0.10392	0.66	0
0.184945	0.887426	0
0.112888	0.155337	0
0.112579	0.754998	0
0.88742	0.685	0
0.725	0.11258	0
0.10392	0.36	0
0.895855	0.160155	0
0.154748	0.887358	0
0.11258	0.305	0
0.234991	0.887405	0
0.10392	0.59	0
0.887417	0.765001	0
0.112582	0.245001	0
0.21499	0.887409	0
0.705	0.11258	0
0.315	0.88742	0
0.88742	0.725	0
0.114544	0.115221	0
0.90474	0.475	0
0.11258	0.325	0
0.66	0.89608	0
0.896079	0.250001	0
0.88742	0.505	0
0.34	0.10392	0
0.809944	0.896016	0
0.33	0.10392	0
0.134899	0.887665	0
0.887418	0.755001	0
0.112583	0.254999	0
0.854817	0.112427	0
0.224991	0.887405	0
0.264996	0.887414	0
0.375	0.88742	0
0.284998	0.887418	0
0.112516	0.18512	0
0.164823	0.887383	0
0.11258	0.315	0
0.112702	0.165227	0
0.112581	0.274999	0
0.784993	0.112589	0
0.887498	0.814865	0
0.88742	0.675	0
0.835007	0.112725	0
0.112509	0.195082	0
0.63	0.89608	0
0.305	0.88742	0
0.88742	0.585	0
0.685	0.88742	0
0.112551	0.215032	0
0.887417	0.774999	0
0.325	0.88742	0
0.345	0.88742	0
0.88742	0.665	0
0.695	0.88742	0
0.804989	0.112602	0
0.774997	0.112586	0
0.88742	0.615	0
0.144735	0.887415	0
0.51	0.89608	0
0.764999	0.112584	0
0.665	0.11258	0
0.755	0.112582	0
0.355	0.88742	0
0.11258	0.495	0
0.725001	0.887415	0
0.194976	0.887425	0
0.244993	0.887408	0
0.889366	0.888124	0
0.887565	0.824721	0
0.887419	0.745001	0
0.88742	0.695	0
0.605	0.88742	0
0.89608	0.56	0
0.10392	0.45	0
0.88742	0.535	0
0.47	0.89608	0
0.11258	0.545	0
0.104042	0.819984	0
0.11258	0.365	0
0.315	0.11258	0
0.525	0.88742	0
0.55	0.10392	0
0.888147	0.853241	0
0.615	0.88742	0
0.164829	0.112467	0
0.89608	0.4	0
0.885313	0.116105	0
0.38	0.10392	0
0.415	0.11258	0
0.88742	0.305	0
0.655	0.11258	0
0.896079	0.240001	0
0.88742	0.325	0
0.575	0.88742	0
0.88742	0.525	0
0.535	0.88742	0
0.88742	0.715	0
0.235019	0.112565	0
0.41	0.89608	0
0.10392	0.35	0
0.89608	0.35	0
0.824796	0.887172	0
0.113591	0.125624	0
0.205061	0.112486	0
0.112581	0.285	0
0.45	0.10392	0
0.11556	0.887525	0
0.88742	0.385	0
0.365	0.11258	0
0.90474	0.465	0
0.112658	0.78501	0
0.887388	0.215003	0
0.112866	0.8349	0
0.887176	0.135926	0
0.11258	0.675	0
0.11258	0.465	0
0.10392	0.58	0
0.11258	0.385	0
0.89608	0.45	0
0.10392	0.71	0
0.89608	0.42	0
0.3	0.10392	0
0.355	0.11258	0
0.275	0.112582	0
0.89608	0.37	0
0.435	0.88742	0
0.887332	0.204991	0
0.144528	0.112211	0
0.112271	0.877082	0
0.113263	0.84505	0
0.89608	0.49	0
0.655	0.88742	0
0.605	0.11258	0
0.794936	0.887389	0
0.863163	0.887764	0
0.88742	0.435	0
0.88742	0.285	0
0.39	0.10392	0
0.11258	0.685	0
0.545	0.88742	0
0.875103	0.11294	0
0.154618	0.112487	0
0.535	0.11258	0
0.735	0.887411	0
0.695	0.11258	0
0.11258	0.475	0
0.11258	0.335	0
0.11258	0.734999	0
0.749999	0.896073	0
0.405	0.11258	0
0.10392	0.41	0
0.11258	0.555	0
0.195061	0.11246	0
0.58	0.10392	0
0.555	0.88742	0
0.10392	0.69	0
0.11258	0.445	0
0.475	0.88742	0
0.48	0.10392	0
0.185041	0.112444	0
0.395	0.88742	0
0.10392	0.62	0
0.745	0.112581	0
0.11258	0.595	0
0.112588	0.765001	0
0.11258	0.505	0
0.705	0.887419	0
0.11697	0.104017	0
0.505	0.11258	0
0.265001	0.112582	0
0.11258	0.605	0
0.839669	0.895905	0
0.11258	0.395	0
0.62	0.10392	0
0.88742	0.605	0
0.887418	0.265	0
0.445	0.88742	0
0.11258	0.645	0
0.104024	0.809995	0
0.46	0.89608	0
0.495	0.11258	0
0.485	0.88742	0
0.887456	0.804939	0
0.887419	0.735	0
0.11258	0.375	0
0.112708	0.795008	0
0.895882	0.150297	0
0.88742	0.575	0
0.11258	0.525	0
0.872089	0.888513	0
0.675	0.88742	0
0.44	0.10392	0
0.595	0.11258	0
0.886773	0.126193	0
0.525	0.11258	0
0.88742	0.625	0
0.134637	0.111476	0
0.887086	0.184979	0
0.88742	0.655	0
0.890228	0.8794	0
0.88742	0.545	0
0.888655	0.862217	0
0.56	0.10392	0
0.245008	0.112577	0
0.88742	0.335	0
0.814875	0.887281	0
0.645	0.88742	0
0.305	0.11258	0
0.88742	0.425	0
0.88742	0.375	0
0.88742	0.495	0
0.784963	0.887404	0
0.112581	0.725	0
0.11258	0.435	0
0.11258	0.635	0
0.199967	0.878765	0
0.515	0.88742	0
0.325	0.11258	0
0.169784	0.878766	0
0.879392	0.848725	0
0.88742	0.515	0
0.31	0.878759	0
0.47	0.10392	0
0.375	0.11258	0
0.515	0.11258	0
0.72	0.12124	0
0.43	0.10392	0
0.425	0.11258	0
0.819989	0.121325	0
0.699999	0.87876	0
0.345	0.11258	0
0.87876	0.61	0
0.10392	0.42	0
0.896076	0.23	0
0.230041	0.12121	0
0.749999	0.121242	0
0.46	0.10392	0
0.80491	0.887351	0
0.878826	0.809928	0
0.122393	0.131281	0
0.29	0.10392	0
0.69	0.12124	0
0.739999	0.121241	0
0.13933	0.878727	0
0.889448	0.870897	0
0.71	0.878758	0
0.878588	0.200012	0
0.868994	0.120003	0
0.121239	0.739996	0
0.59	0.87876	0
0.11258	0.455	0
0.289998	0.878758	0
0.11258	0.665	0
0.174979	0.112437	0
0.121129	0.200134	0
0.113884	0.86581	0
0.42	0.89608	0
0.12124	0.47	0
0.285	0.112581	0
0.635	0.11258	0
0.57	0.10392	0
0.33	0.87876	0
0.565	0.88742	0
0.887413	0.225006	0
0.89608	0.41	0
0.615	0.11258	0
0.853961	0.887228	0
0.121217	0.220035	0
0.88742	0.445	0
0.12124	0.68	0
0.878759	0.73	0
0.769993	0.896073	0
0.878762	0.789991	0
0.87876	0.71	0
0.849387	0.895993	0
0.12124	0.5	0
0.545	0.11258	0
0.220074	0.121168	0
0.121241	0.29	0
0.68	0.12124	0
0.12124	0.48	0
0.36	0.87876	0
0.122266	0.140933	0
0.89608	0.48	0
0.886979	0.175021	0
0.121245	0.240001	0
0.887139	0.145536	0
0.465	0.88742	0
0.112808	0.824927	0
0.179893	0.878789	0
0.73	0.12124	0
0.255003	0.112581	0
0.121899	0.150694	0
0.121235	0.749993	0
0.121304	0.170372	0
0.886993	0.165128	0
0.38	0.87876	0
0.88742	0.295	0
0.12124	0.51	0
0.879212	0.839254	0
0.12124	0.32	0
0.878153	0.122146	0
0.209978	0.878748	0
0.850135	0.12159	0
0.87876	0.72	0
0.10392	0.7	0
0.87876	0.32	0
0.71	0.12124	0
0.878782	0.799974	0
0.12124	0.3	0
0.121179	0.210071	0
0.124331	0.11211	0
0.880733	0.889181	0
0.495	0.88742	0
0.878754	0.770002	0
0.89608	0.36	0
0.665	0.88742	0
0.229982	0.878733	0
0.149442	0.878642	0
0.121244	0.259998	0
0.11258	0.535	0
0.11258	0.655	0
0.878756	0.760002	0
0.887418	0.255001	0
0.121245	0.249998	0
0.85954	0.120606	0
0.121238	0.23001	0
0.87876	0.68	0
0.219978	0.878736	0
0.259991	0.878747	0
0.37	0.87876	0
0.121151	0.180264	0
0.159637	0.878701	0
0.89608	0.47	0
0.12124	0.31	0
0.7	0.12124	0
0.121552	0.160489	0
0.121242	0.269999	0
0.789984	0.12126	0
0.645	0.11258	0
0.840101	0.121534	0
0.121108	0.190182	0
0.11258	0.565	0
0.625	0.88742	0
0.299999	0.878759	0
0.87876	0.59	0
0.878755	0.78	0
0.32	0.87876	0
0.34	0.87876	0
0.87876	0.67	0
0.269995	0.878753	0
0.809974	0.121281	0
0.779992	0.121254	0
0.505	0.88742	0
0.769995	0.121249	0
0.112613	0.775006	0
0.67	0.12124	0
0.759998	0.121244	0
0.35	0.87876	0
0.12124	0.49	0
0.72	0.878754	0
0.18995	0.878783	0
0.239985	0.878737	0
0.879004	0.829641	0
0.878758	0.750001	0
0.87876	0.7	0
0.122403	0.121778	0
0.87876	0.6	0
0.6	0.87876	0
0.249989	0.878743	0
0.88742	0.395	0
0.799977	0.121264	0
0.87876	0.51	0
0.32	0.12124	0
0.52	0.87876	0
0.12124	0.37	0
0.455	0.11258	0
0.12124	0.65	0
0.335	0.11258	0
0.87876	0.39	0
0.11258	0.355	0
0.879713	0.857872	0
0.61	0.87876	0
0.61	0.12124	0
0.53	0.12124	0
0.51	0.12124	0
0.295	0.11258	0
0.87876	0.31	0
0.635	0.88742	0
0.121318	0.780002	0
0.830028	0.121406	0
0.66	0.12124	0
0.88742	0.345	0
0.819717	0.878469	0
0.887419	0.245002	0
0.87876	0.62	0
0.87876	0.53	0
0.53	0.87876	0
0.878749	0.220023	0
0.799861	0.878694	0
0.405	0.88742	0
0.11258	0.345	0
0.121591	0.82979	0
0.759997	0.896073	0
0.210096	0.121122	0
0.65	0.87876	0
0.878759	0.740001	0
0.129606	0.879298	0
0.121241	0.729999	0
0.47	0.87876	0
0.58	0.87876	0
0.240018	0.121233	0
0.279996	0.878755	0
0.36	0.12124	0
0.12124	0.38	0
0.11258	0.575	0
0.159679	0.121074	0
0.31	0.12124	0
0.12148	0.839576	0
0.87876	0.43	0
0.89608	0.46	0
0.87876	0.33	0
0.87876	0.38	0
0.12124	0.46	0
0.279999	0.121243	0
0.87876	0.5	0
0.774981	0.887407	0
0.114053	0.8554	0
0.88742	0.415	0
0.54	0.87876	0
0.11258	0.425	0
0.12124	0.64	0
0.120926	0.880591	0
0.858696	0.878468	0
0.834694	0.887076	0
0.12124	0.67	0
0.878759	0.279999	0
0.395	0.11258	0
0.149164	0.121278	0
0.744999	0.887408	0
0.555	0.11258	0
0.88742	0.645	0
0.425	0.88742	0
0.730001	0.878749	0
0.112581	0.715	0
0.12124	0.33	0
0.88742	0.485	0
0.878323	0.140803	0
0.41	0.12124	0
0.12124	0.44	0
0.485	0.11258	0
0.11258	0.405	0
0.12124	0.55	0
0.200123	0.121067	0
0.585	0.11258	0
0.55	0.87876	0
0.121237	0.759993	0
0.190125	0.121025	0
0.39	0.87876	0
0.11258	0.615	0
0.11258	0.585	0
0.689999	0.878761	0
0.121241	0.69	0
0.27	0.121244	0
0.112581	0.695	0
0.878705	0.210023	0
0.11258	0.415	0
0.112752	0.804996	0
0.878758	0.269999	0
0.88742	0.365	0
0.12124	0.6	0
0.12124	0.39	0
0.625	0.11258	0
0.66	0.87876	0
0.44	0.87876	0
0.455	0.88742	0
0.5	0.12124	0
0.11258	0.625	0
0.48	0.87876	0
0.121241	0.279999	0
0.121401	0.790007	0
0.887083	0.155297	0
0.87876	0.58	0
0.12124	0.52	0
0.867704	0.879522	0
0.445	0.11258	0
0.87876	0.69	0
0.6	0.12124	0
0.878844	0.131693	0
0.139082	0.120485	0
0.878903	0.819824	0
0.878383	0.189981	0
0.87876	0.66	0
0.883632	0.882377	0
0.88742	0.555	0
0.88742	0.565	0
0.87876	0.52	0
0.12124	0.36	0
0.54	0.12124	0
0.87876	0.54	0
0.789912	0.878729	0
0.37	0.12124	0
0.16999	0.120969	0
0.87876	0.44	0
0.829659	0.878286	0
0.42	0.12124	0
0.12124	0.54	0
0.68	0.878761	0
0.12124	0.59	0
0.43	0.87876	0
0.122501	0.871696	0
0.51	0.87876	0
0.33	0.12124	0
0.844472	0.887051	0
0.870107	0.794995	0
0.164628	0.870141	0
0.87876	0.4	0
0.870097	0.745002	0
0.130135	0.165716	0
0.49	0.87876	0
0.131759	0.136392	0
0.129903	0.274998	0
0.52	0.12124	0
0.809797	0.878613	0
0.64	0.12124	0
0.82497	0.130034	0
0.435	0.11258	0
0.794964	0.129939	0
0.685	0.1299	0
0.121241	0.7	0
0.88742	0.635	0
0.87037	0.82485	0
0.878759	0.230015	0
0.121594	0.81991	0
0.8701	0.715	0
0.375	0.8701	0
0.64	0.87876	0
0.744998	0.129902	0
0.870099	0.735001	0
0.704999	0.870099	0
0.12991	0.235001	0
0.325	0.8701	0
0.88742	0.455	0
0.46	0.87876	0
0.8701	0.685	0
0.12124	0.43	0
0.12969	0.19527	0
0.180099	0.12099	0
0.1299	0.375	0
0.415	0.88742	0
0.1299	0.315	0
0.29	0.121241	0
0.88742	0.405	0
0.12124	0.66	0
0.12124	0.45	0
0.714999	0.870095	0
0.887419	0.235004	0
0.849266	0.878012	0
0.274992	0.870091	0
0.1299	0.505	0
0.87876	0.289999	0
0.154528	0.129744	0
0.112581	0.705	0
0.284995	0.870095	0
0.225084	0.129841	0
0.129854	0.215065	0
0.194936	0.870131	0
0.1299	0.475	0
0.878354	0.15045	0
0.878121	0.179965	0
0.25498	0.870075	0
0.112775	0.81497	0
0.174816	0.870185	0
0.870088	0.775005	0
0.734999	0.1299	0
0.260002	0.121245	0
0.131181	0.146226	0
0.129896	0.74499	0
0.35	0.12124	0
0.877951	0.170023	0
0.129901	0.685	0
0.870919	0.844223	0
0.475	0.11258	0
0.8701	0.725001	0
0.465	0.11258	0
0.129896	0.225018	0
0.870005	0.20509	0
0.714999	0.1299	0
0.129901	0.294999	0
0.385	0.11258	0
0.129774	0.20516	0
0.130342	0.118612	0
0.876132	0.880942	0
0.129908	0.254995	0
0.355	0.8701	0
0.12124	0.53	0
0.143837	0.86986	0
0.304999	0.870099	0
0.675	0.1299	0
0.129902	0.284999	0
0.365	0.8701	0
0.870091	0.765004	0
0.878757	0.259999	0
0.129911	0.244994	0
0.214953	0.870065	0
0.870239	0.814934	0
0.774988	0.129922	0
0.22496	0.870053	0
0.65	0.12124	0
0.129809	0.175546	0
0.15432	0.870001	0
0.88742	0.475	0
0.1299	0.305	0
0.705	0.1299	0
0.130595	0.15599	0
0.129905	0.264997	0
0.845375	0.130478	0
0.129666	0.1854	0
0.12124	0.56	0
0.13309	0.869991	0
0.62	0.87876	0
0.294998	0.870098	0
0.595	0.8701	0
0.88742	0.355	0
0.67	0.87876	0
0.87009	0.785003	0
0.315	0.870099	0
0.335	0.8701	0
0.8701	0.675	0
0.264988	0.870085	0
0.814942	0.129968	0
0.78498	0.12993	0
0.724999	0.1299	0
0.12126	0.769996	0
0.764994	0.129911	0
0.345	0.8701	0
0.184909	0.870167	0
0.234968	0.870056	0
0.870527	0.834673	0
0.870095	0.755003	0
0.8701	0.705	0
0.244976	0.870066	0
0.804949	0.129944	0
0.204954	0.870094	0
0.839559	0.878086	0
0.12124	0.35	0
0.55	0.12124	0
0.3	0.12124	0
0.8701	0.395	0
0.880553	0.866531	0
0.605	0.8701	0
0.515	0.1299	0
0.804683	0.869956	0
0.62	0.12124	0
0.8701	0.525	0
0.878757	0.250001	0
0.87876	0.63	0
0.8701	0.315	0
0.87876	0.55	0
0.665	0.1299	0
0.854452	0.868739	0
0.77995	0.878737	0
0.355	0.1299	0
0.4	0.87876	0
0.38	0.12124	0
0.870102	0.225044	0
0.325	0.1299	0
0.130516	0.824853	0
0.882065	0.874847	0
0.12124	0.34	0
0.8701	0.605	0
0.205188	0.129679	0
0.754996	0.887406	0
0.645	0.8701	0
0.754997	0.129905	0
0.215143	0.129765	0
0.46	0.12124	0
0.694999	0.870101	0
0.121242	0.720001	0
0.49	0.12124	0
0.615	0.1299	0
0.1299	0.595	0
0.57	0.87876	0
0.1299	0.435	0
0.8701	0.595	0
0.725	0.870088	0
0.1299	0.365	0
0.575	0.11258	0
0.315	0.1299	0
0.12124	0.57	0
0.87876	0.45	0
0.130395	0.834703	0
0.4	0.12124	0
0.824468	0.869571	0
0.284999	0.129903	0
0.45	0.87876	0
0.87876	0.34	0
0.8701	0.385	0
0.1299	0.445	0
0.835066	0.130173	0
0.12124	0.63	0
0.8701	0.505	0
0.1299	0.465	0
0.34	0.12124	0
0.565	0.11258	0
0.56	0.87876	0
0.122621	0.849743	0
0.515	0.8701	0
0.87876	0.42	0
0.535	0.8701	0
0.1299	0.645	0
0.1299	0.495	0
0.764991	0.887406	0
0.43	0.12124	0
0.870099	0.284999	0
0.165125	0.129389	0
0.250006	0.121243	0
0.131452	0.127012	0
